"store_code","zd_code","zd_name","zd_complete_name","org_code","org_name","org_complete_name","st_name"
"9732","7205",ビジネスデザイン本部,"7205 ビジネスデザイン本部","0072",本部,"0072 本部",
"9734","7205",ビジネスデザイン本部,"7205 ビジネスデザイン本部","0072",本部,"0072 本部",
"9743","7205",ビジネスデザイン本部,"7205 ビジネスデザイン本部","0072",本部,"0072 本部",
"9745","7205",ビジネスデザイン本部,"7205 ビジネスデザイン本部","0072",本部,"0072 本部","9745 ﾋﾞｼﾞﾈｽﾃﾞｻﾞｲﾝ   "
"9301","7300",事業所,"7300 事業所","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9524","7304",ネットスーパー,"7304 ネットスーパー","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9932","7310",ギフト事務局,"7310 ギフト事務局","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9933","7310",ギフト事務局,"7310 ギフト事務局","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9936","7310",ギフト事務局,"7310 ギフト事務局","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9937","7310",ギフト事務局,"7310 ギフト事務局","0073",事務所・市場・センター,"0073 事務所・市場・センター","9937 ｷﾞﾖｳﾄｸｻｹｿﾞｳﾁｼﾖ "
"9938","7310",ギフト事務局,"7310 ギフト事務局","0073",事務所・市場・センター,"0073 事務所・市場・センター","9938 ﾏﾙｴﾂｷﾞﾌﾄｻﾞｲｺｾﾝﾀ"
"9940","7310",ギフト事務局,"7310 ギフト事務局","0073",事務所・市場・センター,"0073 事務所・市場・センター","9940 ﾏﾙｴﾂｷﾞﾌﾄｾﾝﾀ-   "
"9552","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9998",,,,,,,
"9999",,,,,,,
"9556","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9562","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9563","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9564","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9578","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9579","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9580","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9581","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9584","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9585","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9587","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9589","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9591","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9592","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9594","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9800","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9804","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9808","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9810","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9814","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9816","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9818","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9820","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9821","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9824","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9825","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9830","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9831","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9834","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9835","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9836","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9837","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9838","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9839","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9840","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9841","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9842","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9844","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9846","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9847","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9848","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9849","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9850","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9851","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9852","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9853","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9854","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9855","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9856","7311",テナント館,"7311 テナント館","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9986",,,,,,,
"9987",,,,,,,
"9988",,,,,,,
"9801","7312",不動産管理物件,"7312 不動産管理物件","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9513","7321",精肉センター,"7321 精肉センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9514","7321",精肉センター,"7321 精肉センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9515","7321",精肉センター,"7321 精肉センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9516","7321",精肉センター,"7321 精肉センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9530","7321",精肉センター,"7321 精肉センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9532","7321",精肉センター,"7321 精肉センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9595","7321",精肉センター,"7321 精肉センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9446","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター","9446 ｳﾗﾜｾｲｶｼｼﾞﾖｳ    "
"9447","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター","9447 ｾﾞﾝﾉｳｾｲｶｼｼﾞﾖｳ  "
"9451","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9452","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター","9452 ｵｵﾀﾀﾞｲｲﾁｾｲｶｼｼﾞﾖ"
"9453","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター","9453 ｷﾀｱﾀﾞﾁｾｲｶｼｼﾞﾖｳ "
"9454","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター","9454 ﾁﾊﾞｾｲｶｼｼﾞﾖｳ    "
"9458","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター","9458 ﾄﾖｽｾｲｶｼｼﾞﾖｳ    "
"9501","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9502","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター","9502 ﾖｺﾊﾏｾｲｶｼｼﾞﾖｳ   "
"9503","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9504","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター","9504 ﾀﾏｾｲｶｼｼﾞﾖｳ     "
"9538","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9539","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9540","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9541","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9544","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9545","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9546","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9547","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9598","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9626","7322",青果市場,"7322 青果市場","0073",事務所・市場・センター,"0073 事務所・市場・センター","9626 ｾﾞﾝﾉｳPｾｲｶｾﾝﾀ-  "
"9456","7323",鮮魚センター,"7323 鮮魚センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9457","7323",鮮魚センター,"7323 鮮魚センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9457 ﾄﾖｽｾﾝｷﾞﾖｼｼﾞﾖｳ  "
"9511","7323",鮮魚センター,"7323 鮮魚センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9512","7323",鮮魚センター,"7323 鮮魚センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9526","7323",鮮魚センター,"7323 鮮魚センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9527","7323",鮮魚センター,"7323 鮮魚センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9304","7324",リベート店,"7324 リベート店","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9305","7324",リベート店,"7324 リベート店","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9597","7325",物流センター,"7325 物流センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9517","7328",検収店,"7328 検収店","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9531","7328",検収店,"7328 検収店","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9533","7328",検収店,"7328 検収店","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9550","7328",検収店,"7328 検収店","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9573","7328",検収店,"7328 検収店","0073",事務所・市場・センター,"0073 事務所・市場・センター","9573 ﾏﾙｴﾂｷﾞﾌﾄｾﾝﾀ-ｹﾝｼ"
"9509","7329",ベーカリー・デリカセンター,"7329 ベーカリー・デリカセンター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9625","7329",ベーカリー・デリカセンター,"7329 ベーカリー・デリカセンター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9625 ﾌﾄﾞｳﾏｴﾍﾞ-ｶﾘ-ｾﾝﾀ"
"9508","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9627","7329",ベーカリー・デリカセンター,"7329 ベーカリー・デリカセンター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9627 ﾄｳﾜﾍﾞ-ｶﾘ-ｾﾝﾀ-  "
"9628","7329",ベーカリー・デリカセンター,"7329 ベーカリー・デリカセンター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9628 ﾄｳﾜﾃﾞﾘｶｾﾝﾀ-    "
"9534","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9601","7331",横浜常温センター,"7331 横浜常温センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9601 ﾖｺﾊﾏｼﾞﾖｳｵﾝﾌﾞﾂﾘﾕ"
"9613","7331",横浜常温センター,"7331 横浜常温センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9613 ﾄﾂﾌﾟﾊﾞﾘﾕﾖｺﾊﾏｼﾞﾖ"
"9602","7332",八潮常温センター,"7332 八潮常温センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9602 ﾔｼｵｼﾞﾖｳｵﾝﾌﾞﾂﾘﾕｳ"
"9614","7332",八潮常温センター,"7332 八潮常温センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9614 ﾄﾂﾌﾟﾊﾞﾘﾕﾔｼｵｼﾞﾖｳ"
"9603","7333",川崎複合センター,"7333 川崎複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9604","7333",川崎複合センター,"7333 川崎複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9604 ｶﾜｻｷｾｲﾆｸｶｺｳｾﾝﾀ-"
"9605","7333",川崎複合センター,"7333 川崎複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9605 ｶﾜｻｷｾﾝｷﾞﾖｶｺｳｾﾝﾀ"
"9606","7333",川崎複合センター,"7333 川崎複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9606 ｶﾜｻｷﾃｲｵﾝﾌﾞﾂﾘﾕｳｾ"
"9607","7334",三郷複合センター,"7334 三郷複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9608","7334",三郷複合センター,"7334 三郷複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9608 ﾐｻﾄｾｲﾆｸｶｺｳｾﾝﾀ- "
"9609","7334",三郷複合センター,"7334 三郷複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9609 ﾐｻﾄｾﾝｷﾞﾖｶｺｳｾﾝﾀ-"
"9610","7334",三郷複合センター,"7334 三郷複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9610 ﾐｻﾄﾃｲｵﾝﾌﾞﾂﾘﾕｳｾﾝ"
"9611","7334",三郷複合センター,"7334 三郷複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9611 ﾐｻﾄｺｶﾞﾀﾃﾝﾃｲｵﾝﾌﾞ"
"9612","7334",三郷複合センター,"7334 三郷複合センター","0073",事務所・市場・センター,"0073 事務所・市場・センター","9612 ﾐｻﾄｺｶﾞﾀﾃﾝｼﾞﾖｳｵﾝ"
"9617","7334",三郷複合ｾﾝﾀｰ,"7334 三郷複合ｾﾝﾀｰ","0073",事務所・市場・センター,"0073 事務所・市場・センター","9617 ﾄﾂﾌﾟﾊﾞﾘﾕﾐｻﾄｺｶﾞﾀ"
"9615","7335",八千代常温センター,"7335 八千代常温センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9618","7343",東武ストア営業店,"7343 東武ストア営業店","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9622","7344",食品品質管理センター店,"7344 食品品質管理センター店","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9619","7345",教育センター営業店,"7345 教育センター営業店","0073",事務所・市場・センター,"0073 事務所・市場・センター","9619 Kｷﾖｳｲｸｾﾝﾀ-     "
"9966","7346",Ｌ営業店,"7346 Ｌ営業店","0073",事務所・市場・センター,"0073 事務所・市場・センター","9966 Lｱｷﾊﾊﾞﾗﾎﾝﾃﾝ    "
"9991","7351",ＭＦＦ川崎事業所,"7351 ＭＦＦ川崎事業所","0073",事務所・市場・センター,"0073 事務所・市場・センター","9991 MFFｶﾜｻｷｼﾞｷﾞﾖｳｼﾖ"
"9992","7351",ＭＦＦ川崎事業所,"7351 ＭＦＦ川崎事業所","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9993","7351",ＭＦＦ川崎事業所,"7351 ＭＦＦ川崎事業所","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9994","7352",ＭＦＦ三郷事業所,"7352 ＭＦＦ三郷事業所","0073",事務所・市場・センター,"0073 事務所・市場・センター","9994 MFFﾐｻﾄｼﾞｷﾞﾖｳｼﾖ "
"9995","7352",ＭＦＦ三郷事業所,"7352 ＭＦＦ三郷事業所","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9996","7352",ＭＦＦ三郷事業所,"7352 ＭＦＦ三郷事業所","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9981","7353",ＭＦＦデリカ事業部,"7353 ＭＦＦデリカ事業部","0073",事務所・市場・センター,"0073 事務所・市場・センター","9981 MFFﾌﾄﾞｳﾏｴﾍﾞ-ｶﾘ-"
"9982","7353",ＭＦＦデリカ事業部,"7353 ＭＦＦデリカ事業部","0073",事務所・市場・センター,"0073 事務所・市場・センター","9982 MFFﾄｳﾜﾍﾞ-ｶﾘ-ｾﾝﾀ"
"9983","7353",ＭＦＦデリカ事業部,"7353 ＭＦＦデリカ事業部","0073",事務所・市場・センター,"0073 事務所・市場・センター","9983 MFFﾄｳﾜﾃﾞﾘｶｾﾝﾀ- "
"9445","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9448","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9449","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9455","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9459","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9506","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9507","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9518","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9528","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9529","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9535","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9536","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9537","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9542","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9543","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9548","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9549","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9555","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9557","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9558","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9560","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9566","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9568","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9570","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9571","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9623","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
