"store_code","zd_code","zd_name","zd_complete_name","org_code","org_name","org_complete_name","st_name"
"9624","7399",閉鎖センター,"7399 閉鎖センター","0073",事務所・市場・センター,"0073 事務所・市場・センター",
"9125","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9125 Mﾂﾙﾏ           "
"9127","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9127 Mﾆｼﾔ           "
"9128","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9128 Mｵｵｸﾗﾔﾏ        "
"9133","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9133 Mﾋｶﾞｼｶﾅｶﾞﾜ     "
"9134","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9134 Mｼﾎﾞｸﾞﾁ        "
"9136","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9136 Mｲﾄﾞｶﾞﾔ        "
"9143","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9143 Mﾑﾂｶﾜ          "
"9153","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9153 Mｶｷｵ           "
"9156","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9156 Mﾅｶﾊﾗ          "
"9169","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9169 Mｶﾏﾀ           "
"9180","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9180 Mｱﾔｾ           "
"9196","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9196 Mﾅｾ            "
"9206","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9206 Mｶﾜｻｷﾐﾔﾏｴ      "
"9209","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9209 Mｵｵﾓﾘﾏﾁ        "
"9214","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9214 Mﾁｶﾞｻｷ         "
"9217","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9217 Mﾃﾞｷﾉ          "
"9231","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9231 Mﾔﾏﾄﾁﾕｳｵｳ      "
"9237","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9237 Mﾅｶｶﾞﾜｴｷﾏｴ     "
"9245","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9245 Mｶﾜｻｷｻｶﾄﾞ      "
"9248","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9248 Mｾﾔ            "
"9252","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9252 Mｱｻﾋﾁﾖｳ        "
"9257","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9257 Mﾂﾙｶﾜ          "
"9261","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9261 Mｼﾝｺｳｼﾞﾔ       "
"9263","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9263 Mｳﾒﾔｼｷ         "
"9283","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9283 Mﾅｶﾂ           "
"9293","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9293 Mｶｼﾏﾀﾞ         "
"9299","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9299 Mﾃﾝﾉｳﾁﾖｳ       "
"9311","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9311 Mｼｷﾉﾓﾘﾌｵﾚｵ     "
"9315","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9315 Mｻｶﾞﾐﾉ         "
"9928",,,,,,,
"9967",,,,,,,
"9324","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9324 Mﾋﾊﾞﾘｶﾞｵｶ      "
"9327","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9327 Mﾏﾁﾀﾞﾂﾙｶﾜ      "
"9328","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9328 Mｱｲｺｳｲｼﾀﾞ      "
"9970",,,,,,,
"9979",,,,,,,
"9330","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9330 Mﾐｶｹﾞ          "
"9333","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9333 Mｶｹﾞﾂｴﾝ        "
"9336","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9336 Mｳﾉｷ           "
"9339","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9339 Mｵｵﾓﾘﾋｶﾞｼ      "
"9340","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9340 Mﾆｼｺｳｼﾞﾔ       "
"9393","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9393 Mﾓﾄｽﾐﾖｼ        "
"9420","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9420 Mﾄﾂｶﾏｲｵｶ       "
"9426","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9426 Mﾅｶﾔﾏ          "
"9428","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9428 Mｷﾖｳﾏﾁ         "
"9433","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9433 Mﾆﾂﾀ           "
"9437","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9437 Mﾅｶﾞﾂﾀｴｷﾏｴ     "
"9438","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9438 Mﾑｻｼｺｽｷﾞｴｷﾏｴ   "
"9439","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9439 Mﾀｲﾗ2ﾁﾖｳﾒ      "
"9441","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9441 Mﾄﾂｶｵｵｻｶｼﾀ     "
"9443","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9443 Mｲｿｺﾞ          "
"9461","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9461 Mﾋﾗﾏ           "
"9469","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9469 Mｼﾝｶﾜｻｷ        "
"9474","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9474 Mｶﾗｷﾀﾞｴｷﾏｴ     "
"9482","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9482 Mﾅｷﾞｻﾓ-ﾙﾂｼﾞﾄﾞｳ "
"9493","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9493 Mｺｳｼﾞﾔｴｷﾏｴ     "
"9636","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9636 Mﾐｿﾞﾉｸﾁ        "
"9642","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9642 Mｶｶﾞﾜｴｷﾏｴ      "
"9650","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9650 Mﾖｺﾊﾏｻｲﾄﾞ      "
"9651","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9651 Mﾉﾎﾞﾘﾄｴｷﾏｴ     "
"9656","7601",神奈川統括部,"7601 神奈川統括部","0076",マルエツ,"0076 マルエツ","9656 Mﾑｻｼｼﾝｼﾞﾖｳ     "
"9056","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9056 Mｵｵｲｽﾞﾐｶﾞｸｴﾝ   "
"9097","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9097 Mﾐﾅﾐｵｵｲｽﾞﾐ     "
"9102","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9102 Mﾋｶﾞｼｸﾙﾒ       "
"9111","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9111 Mﾋｶﾞｼｳｴﾉ       "
"9141","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9141 Mﾅｶｻﾞﾄ         "
"9142","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9142 Mﾏﾅｶ           "
"9145","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9145 Mｵﾚﾝｼﾞｺ-ﾄ      "
"9149","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9149 Mｷﾝｼﾁﾖｳ        "
"9160","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9160 Mﾀｶﾞﾗ          "
"9184","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9184 Mﾀﾅｼﾆｼﾊﾗ       "
"9185","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9185 Mﾆｼｱﾗｲ         "
"9193","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9193 Mｱﾀﾞﾁｲﾘﾔ       "
"9211","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9211 Mｷﾖｾﾅｶｻﾞﾄ      "
"9213","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9213 Mﾈﾘﾏﾀｶﾏﾂ       "
"9222","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9222 Mｵﾀﾞｲﾊﾞ        "
"9224","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9224 Mﾑｻｼｽﾅｶﾞﾜ      "
"9234","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9234 Mｳｷﾏﾌﾅﾄﾞ       "
"9246","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9246 Mﾄｸﾗ           "
"9253","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9253 Mｺｸﾘﾖｳ         "
"9255","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9255 Mﾁﾖｳﾌ          "
"9269","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9269 Mｼｵﾐ           "
"9275","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9275 Mﾂｸﾀﾞ          "
"9968",,,,,,,
"9969",,,,,,,
"9290","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9290 Mﾀﾊﾞﾀ          "
"9294","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9294 Mｺｸﾌﾞﾝｼﾞﾐﾅﾐｸﾞﾁ "
"9320","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9320 Mｷﾖｽﾐｼﾗｶﾜ      "
"9321","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9321 Mｺｳﾅﾝﾜ-ﾙﾄﾞｼﾃｲ  "
"9980",,,,,,,
"9322","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9322 Mﾅｶﾉｼﾝﾊﾞｼ      "
"9332","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9332 Mﾌﾀｺﾀﾏｶﾞﾜ      "
"9337","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9337 Mﾆｼﾆﾂﾎﾟﾘ       "
"9338","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9338 Mﾘﾖｳｺﾞｸｶﾒｻﾞﾜ   "
"9341","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9341 Mﾖﾂﾊﾞ          "
"9342","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9342 Mﾅﾘﾏｽﾀﾞﾝﾁ      "
"9343","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9343 Mｶﾁﾄﾞｷ6ﾁﾖｳﾒ    "
"9377","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9377 Mｲｺｳ           "
"9381","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9381 Mﾎｳﾔｽﾐﾖｼ       "
"9390","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9390 Mﾆｼｼﾝｼﾞﾕｸ6ﾁﾖｳﾒ "
"9391","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9391 Mﾅｶﾉﾜｶﾐﾔ       "
"9394","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9394 Mﾅﾘﾏｽﾐﾅﾐｸﾞﾁ    "
"9405","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9405 Mｲﾀﾊﾞｼｴｷﾏｴ     "
"9410","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9410 Mｲﾁｶﾞﾔﾐﾂｹ      "
"9418","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9418 Mｼﾝｼﾞﾕｸ6ﾁﾖｳﾒ   "
"9431","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9431 Mｼﾝｴｺﾞﾀｴｷﾏｴ    "
"9435","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9435 Mｱｶﾊﾞﾈﾀﾞｲ      "
"9464","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9464 Mﾖﾖｷﾞｳｴﾊﾗ      "
"9470","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9470 Mﾄﾋﾞﾀｷﾕｳ       "
"9471","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9471 Mｱﾗｲﾔｸｼﾏｴ      "
"9479","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9479 Mｷｸｶﾜ          "
"9483","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9483 Mﾊﾙﾐｻﾝﾁﾖｳﾒ     "
"9489","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9489 Mﾋｶﾞｼｺｶﾞﾈｲｴｷｷﾀｸ"
"9638","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9638 Mﾄﾘﾂｶｾｲｴｷﾏｴ    "
"9644","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9644 Mｴﾄﾞｶﾞﾜﾊﾞｼ     "
"9645","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9645 Mﾒｸﾞﾛ          "
"9646","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9646 Mｱｻｸｻﾖﾝﾁﾖｳﾒ    "
"9648","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9648 Mﾌﾟﾗｳﾄﾞｼﾃｲｷﾁｼﾞﾖ"
"9655","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9655 Mｶｽｶﾞｴｷﾏｴ      "
"9659","7602",東京統括部,"7602 東京統括部","0076",マルエツ,"0076 マルエツ","9659 Mｲﾀﾊﾞｼﾐﾅﾐﾁﾖｳ   "
"9001","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9001 Mｷﾀｳﾗﾜﾋｶﾞｼｸﾞﾁ  "
"9003","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9003 Mﾜﾗﾋﾞ          "
"9008","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9008 Mｵｵﾅﾘ          "
"9025","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9025 Mﾋｶﾞｼｵｵﾐﾔ      "
"9029","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9029 Mｱｻｶ           "
"9038","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9038 Mｶﾞﾓｳ          "
"9041","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9041 Mﾏﾂﾊﾞﾗ         "
"9047","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9047 Mｲﾁﾉﾜﾘ         "
"9048","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9048 Mﾐﾊｼ           "
"9049","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9049 Mｳﾗﾜｵｵｸﾎﾞ      "
"9054","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9054 Mﾆｼｶﾜｸﾞﾁﾋｶﾞｼｸﾁ "
"9063","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9063 Mｵｵﾐﾔｵｵﾜﾀﾞ     "
"9103","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9103 Mｲﾙﾏｶﾞﾜ        "
"9106","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9106 Mﾓﾄｺﾞｳ         "
"9108","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9108 Mﾔﾅｷﾞｻｷ        "
"9110","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9110 Mﾐﾅﾐｳﾗﾜﾋｶﾞｼｸﾞﾁ "
"9165","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9165 Mﾚﾝｼﾞﾔｸﾁﾖｳ     "
"9167","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9167 Mﾖﾉ            "
"9168","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9168 Mﾋｶﾞｼｶﾜｸﾞﾁ     "
"9170","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9170 Mﾐｽﾞﾎﾀﾞｲ       "
"9172","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9172 Mｲﾅ            "
"9971",,,,,,,"9971 MFFｷﾞﾖｳﾑﾌﾞ     "
"9173","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9173 Mｿｳｶｲﾅﾘ        "
"9179","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9179 Mﾑｻｼｳﾗﾜ        "
"9182","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9182 Mｱｹﾞｵｲﾄﾞｷ      "
"9195","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9195 Mﾋｶﾞｼﾓﾝｾﾞﾝ     "
"9219","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9219 Mｵﾔﾏ           "
"9226","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9226 Mﾊｽﾀﾞﾂﾊﾞｷﾔﾏ    "
"9229","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9229 Mｱﾝｷﾞﾖｳｷﾀﾔ     "
"9235","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9235 Mｱﾝｷﾞﾖｳｼﾞﾘﾝ    "
"9236","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9236 Mｵｵﾐﾔｽﾅﾏﾁ      "
"9244","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9244 Mﾜﾗﾋﾞｷﾀﾏﾁ      "
"9247","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9247 Mｶｽｶﾍﾞﾐﾄﾞﾘﾁﾖｳ  "
"9249","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9249 Mｼﾊﾞﾂｶﾊﾗ       "
"9254","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9254 Mｲﾜｲ           "
"9266","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9266 Mｼﾗｸﾜ          "
"9285","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9285 Mｻｼﾞｶﾜ         "
"9286","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9286 Mｸｷ            "
"9297","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9297 Mﾄｺﾛｻﾞﾜﾐﾕｷﾁﾖｳ  "
"9298","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9298 Mｿｳｶﾔﾜﾀ        "
"9313","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9313 Mﾐｻﾄﾁﾕｳｵｳ      "
"9316","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9316 Mｻﾂﾃｶﾐﾀｶﾉ      "
"9319","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9319 Mｶﾜｸﾞﾁｷﾕﾎﾟﾗ    "
"9331","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9331 Mｶﾐｱｵｷ         "
"9335","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9335 Mｵｵﾐﾔﾌﾟﾗｻﾞ     "
"9375","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9375 Mｺｼｶﾞﾔﾚｲｸﾀｳﾝ   "
"9380","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9380 Mﾅﾘｱﾑｻｼｳﾗﾜ     "
"9387","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9387 Mｱｻｶﾐｿﾞﾇﾏ      "
"9392","7603",埼玉統括部,"7603 埼玉統括部","0076",マルエツ,"0076 マルエツ","9392 Mｲﾜﾂｷｴｷﾏｴ      "
